芙蕾央卫,#genre#
中天新闻,http://222.128.55.152:9080/live/fc.m3u8
寰宇新闻,http://222.128.55.152:9080/live/hy.m3u8
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8
港台电视31,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31
港台电视32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
HOY TV,http://cdn.132.us.kg/live/hoy/stream.m3u8
香港面包频道,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8?$官源
-8K北京纪实台,http://111.31.106.140/downflv.brtvcloud.com/8klive/8kliveok.m3u8

港澳台备用2,#genre#
凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰资讯HD,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
澳视澳门,http://119.32.12.17:2901/udp/224.1.100.12:11111
澳视澳门（备用）,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8
澳亚卫视,https://stream1.freetv.fun/ao-ya-wei-shi-1.ctv
莲花卫视,http://8.138.7.223/tv/lotustv.m3u8
莲花卫视（备用）,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
TVB无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
TVB无线星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
TVB娱乐新闻,http://ali.hlspull.yximgs.com/live/6425965d63a08c85ca806bfcc8c75cf4.flv
TVB翡翠台,http://ali.hlspull.yximgs.com/live/qwt_feicui.flv
TVB翡翠台（备用）,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
TVB明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
TVB J1,https://stream1.freetv.fun/fei-cui-tai-bei-mei-ban-1.ctv
TVB Plus,https://stream1.freetv.fun/tvb-j2-2.ctv
星空卫视,http://119.32.12.32:2901/udp/224.1.100.13:11111
星光影视,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
中天新闻,https://ali.hlspull.yximgs.com/live/ztxw001.flv
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
华视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv052
中视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv074
三立新闻,http://live4play.uk/livehttpplay?channel_id=10126
三立综合,http://live4play.uk/livehttpplay?channel_id=12038
三立都会,http://live4play.uk/livehttpplay?channel_id=20100
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
寰宇新闻,http://222.128.55.152:9080/live/hy.m3u8
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-1.m3u8
东森财经,http://live4play.uk/livehttpplay?channel_id=20078
东森电影,http://mytv.cdn.com.mp/live/dsdy/stream.m3u8
东森综合,http://live4play.uk/livehttpplay?channel_id=20104
东森电影,http://live4play.uk/livehttpplay?channel_id=20077
东森洋片,http://live4play.uk/livehttpplay?channel_id=20080
东森戏剧,http://live4play.uk/livehttpplay?channel_id=20072
美亚电影,https://live.tvfix.org/live/mydy/index.m3u8
民视新闻台,http://live4play.uk/livehttpplay?channel_id=20097
民视台湾台,https://smart.pendy.dpdns.org/Smart.php?id=ftvtaiwan_twn
民视第一台,https://smart.pendy.dpdns.org/Smart.php?id=lunghuajingdian_twn
民视综艺台,http://litv.zapi.us.kg/?id=4gtv-4gtv004
民视影剧台,http://litv.zapi.us.kg/?id=litv-ftv09
中天亚洲台,http://livetv.skycf.eu.org/live.m3u8?c=3
中视菁采,http://litv.zapi.us.kg/?id=4gtv-4gtv064
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
纬来电影,http://live4play.uk/livehttpplay?channel_id=20199
纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8
大爱1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大立电视台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
TVBS新闻台,http://61.221.215.25:8800/hls/9/index.m3u8
TVBS欢乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv068
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
八大戏剧台,http://61.221.215.25:8800/hls/39/index.m3u8
AMC电影台,http://122.117.71.103:8559/http/61.222.53.250:8092/upload/115/AMC_TS-1111_1.m3u8
CAT电影,http://litv.zapi.us.kg/?id=4gtv-4gtv076
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
靖天电影,http://live4play.uk/livehttpplay?channel_id=12037
港台电视31,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31
港台电视32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
ELEVEN体育1,https://smart.pendy.dpdns.org/Smart.php?id=eltasport1_twn
ELEVEN体育2,https://smart.pendy.dpdns.org/Smart.php?id=eltasport2_twn
ELEVEN体育3,https://smart.pendy.dpdns.org/Smart.php?id=eltasport3_twn
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
韩国电影1,https://stream.ads.ottera.tv/playlist.m3u8?network_id=595
韩国电影2,https://stream.ads.ottera.tv/playlist.m3u8?network_id=743

港澳台备用3,#genre#
凤凰中文,https://live.tvfix.org/live/fhzw/1/v4000000/index.m3u8
凤凰资讯,https://live.tvfix.org/live/fwzx/1/v4000000/index.m3u8
凤凰香港,https://live.tvfix.org/live/fwxg/2/v4000000/index.m3u8
凤凰资讯,https://cdn3.163189.xyz/live/fhzx/stream.m3u8
凤凰香港,https://cdn3.163189.xyz/live/fhhk/stream.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
天映经典,https://live.tvfix.org/live/tyjd/1/v1000000/index.m3u8
无线亚洲,https://live.tvfix.org/live/tvbs/2/v4000000/index.m3u8
TVB武侠,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
TVB翡翠台,https://live.tvfix.org/live/jade/3/v700000/index.m3u8
TVB翡翠台,http://ali.hlspull.yximgs.com/live/qwt_feicui.flv
TVB翡翠台,https://live.cdn.com.mp/live/fct/stream.m3u8
TVB翡翠台,http://jnzq.ohoyee.com:9080/live/gdfc.m3u8
TVB翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
TVB翡翠台,https://cdn3.163189.xyz/live/live2.1.php?id.m3u8
TVB翡翠台,http://cdn9.163189.xyz/smt3.1.1.php?id=jade_twn
TVB翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
TVB翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
TVB翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
TVB翡翠台,https://cdn2.132.us.kg/live/fct/stream.m3u8
翡翠台4K,https://cdn.163189.xyz/live/fct4k/stream.m3u8
翡翠台4K,http://php.jdshipin.com:8880/iptv.php?id=fct4
翡翠台4K,https://cdn2.132.us.kg/live/fct4k/stream.m3u8
无线新闻,https://live.tvfix.org/live/inews/3/v4000000/index.m3u8
无线新闻,https://cdn6.163189.xyz/live/wxxw/stream.m3u8
无线新闻,http://v2hcdn.jdshipin.com/news/news.stream/chunklist_w105.m3u8
无线新闻,http://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn
无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
无线新闻,http://php.jdshipin.com:8880/iptv.php?id=tvbxw
无线新闻,http://php.jdshipin.com:8880/iptv.php?id=wxxwt
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
无线新闻,http://v2h.jdshipin.com/news/news.stream/chunklist_w1005.m3u8
TVB华丽台,http://php.jdshipin.com/TVOD/iptv.php?id=huali
TVB华丽台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
TVB华丽台,http://cdn9.163189.xyz/smt3.1.1.php?id=Tvbjade
TVB华丽台,http://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
TVB华丽台2,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
华丽翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w108.m3u8
华丽翡翠台,http://v2hcdn.jdshipin.com/jade2/jade.stream/chunklist_w1008.m3u8
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
TVB星河,http://v2hcdn.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w1006.m3u8
TVB星河,http://cdn9.163189.xyz/smt3.1.1.php?id=Xinhe
TVB星河,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
TVB星河,http://php.jdshipin.com:8880/iptv.php?id=xinghe
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh
TVB亚洲武侠,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
TVB亚洲武侠,http://v2hcdn.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w1001.m3u8
TVB亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB亚洲武侠,http://php.jdshipin.com/iptv.php?id=yzwx
TVB娱乐新闻,https://live.tvfix.org/live/enews/1/v4000000/index.m3u8
TVB娱乐新闻台,http://v2hcdn.jdshipin.com/enew/enew.stream/chunklist_w103.m3u8
TVB娱乐新闻台,http://v2h.jdshipin.com/enew/enew.stream/chunklist_w103.m3u8
TVB娱乐新闻台,http://v2hcdn.jdshipin.com/enew/enew.stream/chunklist_w1003.m3u8
TVB娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
千禧经典台,http://cdn9.163189.xyz/smt3.1.1.php?id=Tvbclassic
千禧经典台,http://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
千禧经典台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
千禧经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
明珠台,https://live.tvfix.org/live/pearl/1/v4000000/index.m3u8
明珠台,https://cdn5.163189.xyz/live/mzt/stream.m3u8
明珠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=mzt
美亚电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视澳门,https://cdn.163189.xyz/live/asam/stream.m3u8
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
澳视卫星,https://cdn.163189.xyz/live/as/stream.m3u8
八度空间,https://cdn6.163189.xyz/live/8tv/stream.m3u8
TVBPlus,http://cdn.163189.xyz/live/tvbp/stream.m3u8
TVBPlus,http://cdn.163189.xyz/live/live1.1.php?id=tvbp
TVBPlus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2
TVB J1,https://cdn3.163189.xyz/live/j1/stream.m3u8
TVB J1,http://php.jdshipin.com/TVOD/iptv.php?id=j1
TVB J1,https://cdn2.132.us.kg/live/j1/stream.m3u8
RTHK31,https://cdn5.163189.xyz/live/rthk31/stream.m3u8
RTHK32,https://cdn5.163189.xyz/live/rthk32/stream.m3u8
RTHK31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
RTHK31,http://jp1.jdiptv.cc/live/rthk31.m3u8
RTHK32,http://jp1.jdiptv.cc/live/rthk32.m3u8
RTHK33,http://cdn5.163189.xyz/live/CCTV1/stream.m3u8
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8
RTHK33,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
RTHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8
HOY 77,https://cdn.163189.xyz/live/hoy/stream.m3u8
HOY 77,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
Viu TV,https://cdn5.163189.xyz/live/viu/stream.m3u8
Viu TV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv
CH5,https://cdn6.163189.xyz/live/ch5/stream.m3u8
CH8,https://cdn6.163189.xyz/live/ch8/stream.m3u8
CHU,https://cdn6.163189.xyz/live/chu/stream.m3u8
Astro AOD,https://cdn9.163189.xyz/smt1.1.php?id=Aodhd
Astro AEC,https://cdn9.163189.xyz/smt1.1.php?id=AEC
Astro QJ,https://cdn9.163189.xyz/smt1.1.php?id=Quanjia
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8

地方频道,#genre#
四川新闻,http://wouu.net:9977/udp/239.93.0.47:5140
峨眉电影,http://wouu.net:9977/udp/239.93.1.54:5140
四川影视文艺,http://wouu.net:9977/udp/239.93.0.166:5140
四川经济,http://wouu.net:9977/udp/239.93.1.101:5140
四川文化旅游,http://wouu.net:9977/udp/239.93.1.102:5140
四川科教,http://wouu.net:9977/udp/239.93.42.44:5140
四川公共乡村,http://wouu.net:9977/udp/239.93.0.52:5140
四川妇女儿童,http://wouu.net:9977/udp/239.93.0.219:5140
乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
广州影视,http://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=1bd3a1082ab5b89f48c1bff9a3760da4&txTime=18d57929bd4
广州法治,http://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=3e84cd8eba844b5dc2150612295c7a52&txTime=18d578f4493
南国都市,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
江苏城市,https://stream1.freetv.fun/675206b8446ce719bfb293b5a5296db3aa26521c9810de7c996838247cc56964.ctv
江苏综艺,https://stream1.freetv.fun/f8ef469943662bed2abc6609d9ef1720b9e93a8a0bd6f5789133461e36763f37.m3u8
江苏影视,https://stream1.freetv.fun/a89dd489fa013bc4f36bcc4afe388f1783e2251c276e2566a9359d68a61c6d91.ctv
江苏教育,https://stream1.freetv.fun/7174b4fd66ddb2a7456b7040105dc27a1e57c166593870bb773cb5f6b4546c54.ctv
江苏体育休闲,https://stream1.freetv.fun/af1087a1c24fff7af556ac8e6c5c623303d52966f67a998cefb52c17811b09a2.ctv
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
内蒙新闻,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙经济,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
内蒙文体,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
呼市新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
鄂尔多斯新闻,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800
巴彦淖尔新闻,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800
乌兰察布新闻,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=cf5f71d0000862b18f5813607b3dfd5b&txTime=771E8800

上海频道,#genre#
东方卫视,http://8.138.7.223/tv/shtv.php?id=dfws
上海新闻综合,http://8.138.7.223/tv/shtv.php?id=xwzh
上海新纪实,http://8.138.7.223/tv/shtv.php?id=xjs
上海魔都眼,http://8.138.7.223/tv/shtv.php?id=mdy
上海乐游,http://8.138.7.223/tv/shtv.php?id=ly
第一财经,http://8.138.7.223/tv/shtv.php?id=dycj
上海都市,http://8.138.7.223/tv/shtv.php?id=ds
五星体育,http://8.138.7.223/tv/shtv.php?id=wxty
东方影视,http://tvbox6.icu/tv/migu.php?id=dfys
东方购物,http://ocj2.kksmg.com/ocj2/ocj2.m3u8
第一财经,http://tvbox6.icu/tv/migu.php?id=dycj
上海新闻综合,http://tvbox6.icu/tv/migu.php?id=shxwzh
法治天地,http://tvbox6.icu/tv/migu.php?id=fztd
点掌财经,https://volcanopull.aniu.tv/live/aniu2/index.m3u8
金山电视台,http://pili-live-hls.wdit.com.cn/wditlive/8818dfe5f4df45ba9a3f32964d172fb2b6d3.m3u8
嘉定电视台,http://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
崇明电视台,http://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
劲爆体育,http://tvbox6.icu/tv/migu.php?id=jbty
魅力足球,http://tvbox6.icu/tv/migu.php?id=mlzq
乐游,http://tvbox6.icu/tv/migu.php?id=ly
欢笑剧场,http://tvbox6.icu/tv/migu.php?id=hxjc
七彩戏剧,http://tvbox6.icu/tv/migu.php?id=qcxj
游戏风云,http://tvbox6.icu/tv/migu.php?id=yxfy

春晚频道,#genre#
1983年春晚,http://txmov2.a.kwimgs.com/bs3/video-hls/5207287136834522947_hlshd15.m3u8
1984年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5229242184269609742_hlshd15.m3u8
1985年春晚,http://txmov2.a.kwimgs.com/bs3/video-hls/5227271857652377954_hlshd15.m3u8
1986年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hlshd15.m3u8
1987年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
1988年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
1989年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5194620763762726260_hlsb.m3u8
1992年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
1993年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8
1994年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8
1995年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8
1996年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5202783562064785590_hlshd15.m3u8
1997年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
1998年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
1999年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8
2000年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hlshd15.m3u8
2001年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8
2002年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8
2003年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5232338436280256836_hlshd15.m3u8
2004年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hlshd15.m3u8
2005年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012008863954469_hlshd15.m3u8
2006年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8
2007年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8
2008年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8
2009年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5214042558858339330_hlshd15.m3u8
2010年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664862006975841_hlshd15.m3u8
2011年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5243597434070590481_hlshd15.m3u8
2012年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8
2013年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5241627109089548390_hlshd15.m3u8
2014年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hlshd15.m3u8
2015年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8
2016年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5238530884094441260_hlshd15.m3u8
2017年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5191524564569524830_hlshd15.m3u8
2018年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5212635188105848764_hlshd15.m3u8
2019年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5239093835831655107_hlshd15.m3u8
2020年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8
2021年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700831151909807_hlshd15.m3u8
2022年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5224457109297710655_hlshd15.m3u8
2023年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
2024年春晚,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8

体育专栏,#genre#
Red Bull TV「体育」,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
J SPORTS 1,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS242&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
J SPORTS 2,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS243&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
J SPORTS 3,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS244&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
J SPORTS 4,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS245&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
釣りビジョン,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS251&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
GAORA SPORT,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS254&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
30A Golf Kingdom,https://30a-tv.com/feeds/vidaa/golf.m3u8
Abu Dhabi Sports 1 (1080p),https://vo-live-media.cdb.cdn.orange.com/Content/Channel/AbuDhabiSportsChannel1/HLS/index.m3u8
Abu Dhabi Sports 2 (1080p),https://tr-live-route.adm.tcon.hlit.hvds.tv/Content/Channel/AbuDhabiSportsChannel2/DASH/master.mpd
ACCDN (1080p),https://raycom-accdn-firetv.amagi.tv/playlist.m3u8
ACCN (720p),http://fl2.moveonjoy.com/ACC_NETWORK/index.m3u8
ACL Cornhole TV (1080p),https://1815337252.rsc.cdn77.org/HLS/CORNHOLETV.m3u8
Adventure Sports TV (1080p),https://d3rl6ns7c3ilda.cloudfront.net/scheduler/scheduleMaster/438.m3u8
AfroSport Nigeria,https://newproxy3.vidivu.tv/vidivu_afrosport/index.m3u8
