我的推荐,#genre#
封神榜,webview://https://www.yy.com/1353426319
父母爱情,webview://https://www.huya.com/11602071
公主嫁到,webview://https://www.yy.com/1382736915
宫锁珠帘,webview://https://www.yy.com/1354926666
宫心计,webview://https://www.yy.com/1354932429
宫心计,webview://https://www.yy.com/1354933540
鬼吹灯之精绝古城,webview://https://www.huya.com/11352871
鬼吹灯之龙岭迷窟,webview://https://www.huya.com/29465863
鬼吹灯之怒晴湘西,webview://https://www.huya.com/11602075
鬼吹灯之云南虫谷,webview://https://www.huya.com/11352898
好先生,webview://https://www.douyu.com/9650792
红楼梦,webview://https://www.yy.com/1382745084
欢乐颂,webview://https://www.douyu.com/3756989
欢天喜地七仙女,webview://https://www.yy.com/1382735553
回家的诱惑,webview://https://www.yy.com/1354658048
火凤凰,webview://https://www.yy.com/1463088777
火凤凰之战狼七,webview://https://www.yy.com/1463088777
火蓝刀锋,webview://https://www.yy.com/1382737892
鸡毛飞上天,webview://https://www.yy.com/1461033197
济公游记,webview://https://www.yy.com/1355265814
家有儿女,webview://https://www.huya.com/29774370
家族荣耀,webview://https://www.yy.com/1382745103
鉴证实录,webview://https://www.huya.com/23903183
将夜,webview://https://www.huya.com/11352885
巾帼枭雄之义海豪情,webview://https://www.yy.com/1382736859
金婚,webview://https://www.yy.com/1382828768
金装四大才子,webview://https://www.yy.com/1354926600
剧集_爱情公寓,webview://https://www.huya.com/11336726
剧集_士兵突击,webview://https://www.huya.com/11342430
剧集_雍正王朝,webview://https://www.huya.com/11342439
开端,webview://https://www.huya.com/11342397
康熙王朝,webview://https://www.huya.com/11352940
康熙微服私访记,webview://https://www.huya.com/11342418
渴望,webview://https://www.yy.com/1354930963
狂飙,webview://https://www.yy.com/1355142167
狂飙1,webview://https://www.yy.com/1355142167
狂飙2,webview://https://www.yy.com/1382754187
老版封神榜,webview://https://www.yy.com/1353426319
老三国,webview://https://www.yy.com/1354936241
老三国,webview://https://www.yy.com/1354930932
亮剑,webview://https://www.huya.com/30080238
邻里一家亲,webview://https://www.huya.com/11342426
邻里一家亲,webview://https://www.huya.com/11342426
流金岁月,webview://https://www.yy.com/1382749906
龙珠,webview://https://www.huya.com/10279885
陆小凤,webview://https://www.huya.com/29808803
鹿鼎记,webview://https://www.yy.com/28265277
鹿鼎记陈小春版,webview://https://www.yy.com/1382704650
漫长的季节,webview://https://www.huya.com/11342393
梦华录,webview://https://www.huya.com/11336590
芈月传,webview://https://www.huya.com/11352975
民兵葛二蛋,webview://https://www.huya.com/11602072
名媛望族,webview://https://www.yy.com/1354932431
你是我的荣耀,webview://https://www.huya.com/11352920
且试天下,webview://https://www.yy.com/29067083
情满四合院,webview://https://www.yy.com/1382735541
庆余年,webview://https://www.huya.com/11352960
全职高手,webview://https://www.huya.com/11352901
鹊刀门,webview://https://www.yy.com/1355344777
鹊刀门传奇,webview://https://www.huya.com/29805872
三国演义（94版）,webview://https://www.huya.com/11602081
上海滩,webview://https://www.yy.com/1382745184
少年包青天,webview://https://www.yy.com/38498680
少年包青天,webview://https://www.yy.com/38498680
少年包青天三部曲,webview://https://www.yy.com/1356338181
少年歌行,webview://https://www.yy.com/1354806550
射雕侠侣,webview://https://www.yy.com/1382704651
射雕英雄传83版,webview://https://www.yy.com/1354210357
神雕侠侣,webview://https://www.yy.com/1382704651
神雕侠侣,webview://https://www.huya.com/23865171
神雕侠侣2,webview://https://www.yy.com/1351762426
神探狄仁杰,webview://https://www.yy.com/1354930934
神探狄仁杰,webview://https://www.yy.com/1382829413
神探狄仁杰1,webview://https://www.huya.com/29528581
神探狄仁杰2,webview://https://www.yy.com/1382828767
神探狄仁杰2,webview://https://www.yy.com/1351755386
神探狄仁杰2,webview://https://www.huya.com/29793925
神医喜来乐,webview://https://www.yy.com/1382714119
神医喜来乐,webview://https://www.yy.com/1382714119
神医喜来乐,webview://https://www.huya.com/11601978
生逢灿烂的日子,webview://https://www.yy.com/1382745085
使徒行者,webview://https://www.huya.com/23734256
士兵突击,webview://https://www.huya.com/11342430
隋唐英雄传,webview://https://www.yy.com/1352475619
孙红雷【征服】,http://maomao.kandiantv.cn/douyu1.php?id=2726977
溏心风暴之家好月圆,webview://https://www.yy.com/1354888747
天龙八部,webview://https://www.yy.com/1351814644
天龙八部,webview://https://www.yy.com/1382736855
天龙八部,webview://https://www.huya.com/23903123
天龙八部2,webview://https://www.yy.com/68260522
天下第一,webview://https://www.yy.com/1354780649
铁齿铜牙纪晓岚,webview://https://www.yy.com/1354143978
铁齿铜牙纪晓岚,webview://https://www.yy.com/1354143978
铁齿铜牙纪晓岚,webview://https://www.huya.com/11342396
铁道游击队,webview://https://www.huya.com/11352936
铁梨花,webview://https://www.huya.com/11352912
陀枪师姐,webview://https://www.huya.com/23860039
伪装者,webview://https://www.yy.com/1354936244
伪装者,webview://https://www.yy.com/1354936244
伪装者,webview://https://www.yy.com/1354936244
问心,webview://https://www.huya.com/11352890
我爱我家,webview://https://www.yy.com/1382735557
我的前半生,webview://https://www.yy.com/1382735564
我的体育老师,webview://https://www.yy.com/1382745169
我的团长我的团,webview://https://www.huya.com/11352910
武林外传,webview://https://www.yy.com/1355652820
西游记,webview://https://www.douyu.com/3113309
西游记（TVB版）,webview://https://www.huya.com/23728660
西游记后传,webview://https://www.yy.com/1382736846
洗冤录,webview://https://www.huya.com/23903130
仙剑奇侠传,webview://https://www.yy.com/1382749903
仙剑奇侠传,webview://https://www.yy.com/1382749903
小兵张嘎,webview://https://www.yy.com/1354930225
小李飞刀（焦恩俊版）,webview://https://www.huya.com/11342397
笑傲江湖,webview://https://www.yy.com/1354282410
笑傲江湖,webview://https://www.huya.com/23865142
笑看风云,webview://https://www.huya.com/23865058
新白娘子传奇,webview://https://www.yy.com/1354490667
新白娘子传奇,webview://https://www.yy.com/1354930969
新白娘子传奇,webview://https://www.yy.com/1354930969
新白娘子修复,webview://https://www.yy.com/1354930969
新三国,webview://https://www.yy.com/23512910
新三国演义,webview://https://www.huya.com/11352944
新水浒传,webview://https://www.huya.com/11342384
星汉灿烂·月生沧海,webview://https://www.huya.com/11336591
刑事侦缉档案,webview://https://www.huya.com/23734169
雪中悍刀行,webview://https://www.yy.com/1382660835
雪中悍刀行,webview://https://www.huya.com/11336592
寻秦记,webview://https://www.yy.com/1382749900
寻秦记,webview://https://www.huya.com/23864973
延禧攻略,webview://https://www.huya.com/26355864
杨光的快乐生活,webview://https://www.huya.com/11602085
一代枭雄,webview://https://www.huya.com/11342398
一起看港剧,webview://https://www.douyu.com/5061550
医馆笑传,webview://https://www.huya.com/11352891
雍正王朝,webview://https://www.huya.com/11342439
勇敢的心,webview://https://www.yy.com/1354744544
勇敢的心,webview://https://www.huya.com/11602037
御赐小仵作,webview://https://www.huya.com/11352948
宰相刘罗锅,webview://https://www.yy.com/1382745191
宰相刘罗锅,webview://https://www.yy.com/1382745191
战火中的故事,webview://https://www.yy.com/1382735625
战狼2,webview://https://www.yy.com/1354784284
长相思,webview://https://www.huya.com/11336593
赵本山小品,webview://https://www.yy.com/135


射雕英雄传83版,webview://https://www.douyu.com/12143858
闪电新闻,webview://https://tv.sohu.com/sohulive/index.shtml?roomId=331033629&channeled=1000029150&page_transition=1
CCTV13,webview://https://live.bilibili.com/8178490
康熙微服私访,webview://https://live.bilibili.com/25860180
蜡笔小新,webview://https://live.bilibili.com/30150311
粤语剧场,webview://https://live.bilibili.com/21113382
童年怀旧,webview://https://live.bilibili.com/23515125
飞哥小佛,webview://https://live.bilibili.com/26728532
侦探柯南,webview://https://live.bilibili.com/1939027403
海绵宝宝,webview://webview://https://live.bilibili.com/27553975
虹猫蓝兔,webview://https://live.bilibili.com/31913902

cctv1,webview://https://v.lib.tju.edu.cn/tv-show-detail/3
北京,#genre#
北京卫视,http://124.222.114.206/bjtv.php?id=bjws
北京卫视,http://124.222.114.206/bjtv.php?id=bjws4k
BRTV文艺,http://124.222.114.206/bjtv.php?id=bjwy
BRTV纪实科教,http://124.222.114.206/bjtv.php?id=bjjs
BRTV影视,http://124.222.114.206/bjtv.php?id=bjys
BRTV财经,http://124.222.114.206/bjtv.php?id=bjcj
BRTV体育休闲,http://124.222.114.206/bjtv.php?id=bjty
BRTV生活,http://124.222.114.206/bjtv.php?id=bjsh
BRTV新闻,http://124.222.114.206/bjtv.php?id=bjxw
BRTV卡酷少儿,http://124.222.114.206/bjtv.php?id=bjkk
顺义综合,webview://https://livebjsy.chinamcache.com/live/zb02.m3u8
北京综合,#genre#
北京卫视,http://124.222.114.206/bjtv.php?id=bjws
北京文艺,http://124.222.114.206/bjtv.php?id=bjwy
北京纪实科教,http://124.222.114.206/bjtv.php?id=bjjs
北京影视,http://124.222.114.206/bjtv.php?id=bjys
北京财经,http://124.222.114.206/bjtv.php?id=bjcj
北京体育休闲,http://124.222.114.206/bjtv.php?id=bjty
北京生活,http://124.222.114.206/bjtv.php?id=bjsh
北京新闻,http://124.222.114.206/bjtv.php?id=bjxw
卡酷少儿,http://124.222.114.206/bjtv.php?id=bjkk
北京卫视4K,http://124.222.114.206/bjtv.php?id=bjws



广东,#genre#
广东经济科教,http://27.46.65.24:17088/udp/239.0.1.94:5013
广东体育频道,http://27.46.65.24:17088/udp/239.0.1.95:5057
广东珠江频道,http://27.46.65.24:17088/udp/239.0.1.133:5172
广东珠江频道,http://27.46.65.24:17088/udp/239.0.1.134:5173
广东4K,http://27.46.65.24:17088/udp/239.0.1.169:6030
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=7e9bddad7c8911626ed1d2c09fc605d9&txTime=18d00acf487
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7
广州番禺新闻,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv?fbl=
佛山影视,http://8.137.59.151:3000/guangdong/foshan.php?id=fsys
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
佛山综合,http://8.137.59.151:3000/guangdong/foshan.php?id=fszh
佛山公共,http://8.137.59.151:3000/guangdong/foshan.php?id=fsgg
佛山顺德,http://8.137.59.151:3000/guangdong/foshan.php?id=fssd
清远文旅生活1,https://zmylivestream.nfnews.com/zmy_slive/25321.m3u8
清远新闻综合,https://zmylivestream.nfnews.com/zmy_slive/25319.m3u8
云浮文旅,webview://https://livestream.oeeee.com/slive/28284.m3u8
阳江-1,webview://https://live.yjtvw.com:8081/live/yjtv1.m3u8
阳江-2,webview://https://live.yjtvw.com:8081/live/yjtv2.m3u8
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
汕尾综合,https://iswtv.swrtv.com/live/xwzhpd.m3u8
汕尾文化生活,https://iswtv.swrtv.com/live/whshpd.m3u8
广东珠江tbs,webview://https://m.456iptv.com/?act=play&token=446393143a90282afd8aeda316ccfda8&tid=itv&id=5
广东体育tbs,webview://https://m.456iptv.com/?act=play&token=cc1b7cc40b039efef842cb3f15c17bba&tid=itv&id=4
广东珠江,webview://https://www.gdtv.cn/tvChannelDetail/44
广东新闻,webview://https://www.gdtv.cn/tvChannelDetail/45
广东民生,webview://https://www.gdtv.cn/tvChannelDetail/48
广东体育,webview://https://www.gdtv.cn/tvChannelDetail/47
大湾区卫视,webview://https://www.gdtv.cn/tvChannelDetail/51
大湾区卫视（海外版）,webview://https://www.gdtv.cn/tvChannelDetail/46
广东影视,webview://https://www.gdtv.cn/tvChannelDetail/53
广东卫视,webview://https://www.gdtv.cn/tvChannelDetail/43
4K超高清,webview://https://www.gdtv.cn/tvChannelDetail/16
广东少儿,webview://https://www.gdtv.cn/tvChannelDetail/54
嘉佳卡通,webview://https://www.gdtv.cn/tvChannelDetail/66
岭南戏曲,webview://https://www.gdtv.cn/tvChannelDetail/15
广东移动,webview://https://www.gdtv.cn/tvChannelDetail/74
荔枝台,webview://https://www.gdtv.cn/tvChannelDetail/100
纪录片,webview://https://www.gdtv.cn/tvChannelDetail/94
GRTN健康频道,webview://https://www.gdtv.cn/tvChannelDetail/99
GRTN文化频道,webview://https://www.gdtv.cn/tvChannelDetail/75
GRTN生活频道,webview://https://www.gdtv.cn/tvChannelDetail/102
GRTN教育频道,webview://https://www.gdtv.cn/tvChannelDetail/104
深圳卫视,webview://https://www.sztv.com.cn/pindao/index.html?id=7867
深圳都市,webview://https://www.sztv.com.cn/pindao/index.html?id=7868
深圳电视剧,webview://https://www.sztv.com.cn/pindao/index.html?id=7880
深圳财经,webview://https://www.sztv.com.cn/pindao/index.html?id=7871
深圳少儿,webview://https://www.sztv.com.cn/pindao/index.html?id=7881
深圳移动,webview://https://www.sztv.com.cn/pindao/index.html?id=7869
深圳国际,webview://https://www.sztv.com.cn/pindao/index.html?id=7944
佛山顺德,webview://http://p.123tv.cn/p/gdfs.php?id=fssd
佛山公共,webview://http://p.123tv.cn/p/gdfs.php?id=fsgg
佛山影视,webview://http://p.123tv.cn/p/gdfs.php?id=fsys
佛山公共,webview://http://p.123tv.cn/p/gdfs.php?id=fsgm
佛山公共,webview://http://p.123tv.cn/p/gdfs.php?id=fsss
佛山综合,webview://http://p.123tv.cn/p/gdfs.php?id=fszh
佛山南海,webview://http://p.123tv.cn/p/gdfs.php?id=fsnh
江门综合,webview://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=2
江门侨乡生活,webview://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=1
东莞新闻综合,webview://https://dgrtv.sun0769.com/index.php/online2/4
东莞生活资讯,webview://https://dgrtv.sun0769.com/index.php/online2/5
河源综合,webview://https://www.hyrtv.cn/itv/zhds/
河源公共,webview://https://www.hyrtv.cn/itv/ggds/
清远新闻综合,webview://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=1
清远文旅生活,webview://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=3
韶关新闻综合,webview://https://www.sgmsw.cn/mobile/tvinfo?id=SB05RIYZOU8JR418AUQOF62CAJQ08D0E
肇庆生活,webview://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=34
肇庆综合,webview://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=33
云浮综合,webview://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=8
云浮文旅,webview://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=9
广东珠江tbs,webview://https://m.456iptv.com/?act=play&token=446393143a90282afd8aeda316ccfda8&tid=itv&id=5
广东体育tbs,webview://https://m.456iptv.com/?act=play&token=cc1b7cc40b039efef842cb3f15c17bba&tid=itv&id=4
广东珠江,webview://https://www.gdtv.cn/tvChannelDetail/44
广东新闻,webview://https://www.gdtv.cn/tvChannelDetail/45
广东民生,webview://https://www.gdtv.cn/tvChannelDetail/48
广东体育,webview://https://www.gdtv.cn/tvChannelDetail/47
大湾区卫视,webview://https://www.gdtv.cn/tvChannelDetail/51
大湾区卫视（海外版）,webview://https://www.gdtv.cn/tvChannelDetail/46
广东影视,webview://https://www.gdtv.cn/tvChannelDetail/53
广东卫视,webview://https://www.gdtv.cn/tvChannelDetail/43
4K超高清,webview://https://www.gdtv.cn/tvChannelDetail/16
广东少儿,webview://https://www.gdtv.cn/tvChannelDetail/54
嘉佳卡通,webview://https://www.gdtv.cn/tvChannelDetail/66
岭南戏曲,webview://https://www.gdtv.cn/tvChannelDetail/15
广东移动,webview://https://www.gdtv.cn/tvChannelDetail/74
荔枝台,webview://https://www.gdtv.cn/tvChannelDetail/100
纪录片,webview://https://www.gdtv.cn/tvChannelDetail/94
GRTN健康,webview://https://www.gdtv.cn/tvChannelDetail/99
GRTN文化,webview://https://www.gdtv.cn/tvChannelDetail/75
GRTN生活,webview://https://www.gdtv.cn/tvChannelDetail/102
GRTN教育,webview://https://www.gdtv.cn/tvChannelDetail/104
深圳卫视,webview://https://www.sztv.com.cn/pindao/index.html?id=7867
深圳都市,webview://https://www.sztv.com.cn/pindao/index.html?id=7868
深圳电视剧,webview://https://www.sztv.com.cn/pindao/index.html?id=7880
深圳财经,webview://https://www.sztv.com.cn/pindao/index.html?id=7871
深圳少儿,webview://https://www.sztv.com.cn/pindao/index.html?id=7881
深圳移动,webview://https://www.sztv.com.cn/pindao/index.html?id=7869
深圳国际,webview://https://www.sztv.com.cn/pindao/index.html?id=7944
佛山顺德,webview://http://p.123tv.cn/p/gdfs.php?id=fssd
佛山公共,webview://http://p.123tv.cn/p/gdfs.php?id=fsgg
佛山影视,webview://http://p.123tv.cn/p/gdfs.php?id=fsys
佛山公共,webview://http://p.123tv.cn/p/gdfs.php?id=fsgm
佛山公共,webview://http://p.123tv.cn/p/gdfs.php?id=fsss
佛山综合,webview://http://p.123tv.cn/p/gdfs.php?id=fszh
佛山南海,webview://http://p.123tv.cn/p/gdfs.php?id=fsnh
江门综合,webview://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=2
江门侨乡,webview://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=1
东莞新闻,webview://https://dgrtv.sun0769.com/index.php/online2/4
东莞生活,webview://https://dgrtv.sun0769.com/index.php/online2/5
河源综合,webview://https://www.hyrtv.cn/itv/zhds/
河源公共,webview://https://www.hyrtv.cn/itv/ggds/
清远新闻,webview://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=1
清远文旅,webview://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=3
韶关新闻,webview://https://www.sgmsw.cn/mobile/tvinfo?id=SB05RIYZOU8JR418AUQOF62CAJQ08D0E
肇庆生活,webview://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=34
肇庆综合,webview://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=33
云浮综合,webview://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=8
云浮文旅,webview://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=9

广西,#genre#
南宁新闻,webview://http://www.nntv.cn/live/nntv_xw/
南宁文旅,webview://http://www.nntv.cn/live/nntv_ds/
南宁影视,webview://http://www.nntv.cn/live/nntv_ys/
南宁公共,webview://http://www.nntv.cn/live/nntv_gg/
梧州新闻,webview://http://www.wzrtv.cn/folder80/folder83
桂林新闻,webview://https://guilinbcnew.zainanjing365.com//share/live/detailTv?resourceId=33
桂林2,webview://https://guilinbcnew.zainanjing365.com//share/live/detailTv?resourceId=34
桂林3,webview://https://guilinbcnew.zainanjing365.com//share/live/detailTv?resourceId=35
贺州综合,webview://http://www.gxhzxw.com/index.php/page-view-id-50
北海2,webview://https://play-a2.quklive.com:443/live/1727311690820146.m3u8
广西卫视,webview://https://tv.gxtv.cn/channel/channelivePlay_e7a7ab7df9fe11e88bcfe41f13b60c62.html
广西综艺旅游,webview://https://tv.gxtv.cn/channel/channelivePlay_f3335975f9fe11e88bcfe41f13b60c62.html
广西都市,webview://https://tv.gxtv.cn/channel/channelivePlay_fdbaf085f9fe11e88bcfe41f13b60c62.html
广西影视,webview://https://tv.gxtv.cn/channel/channelivePlay_5e923d82058e11e9ba67e41f13b60c62.html
广西新闻,webview://https://tv.gxtv.cn/channel/channelivePlay_9dfd8600075811e9ba67e41f13b60c62.html
广西国际,webview://https://tv.gxtv.cn/channel/channelivePlay_bfa17b64157f11e999f0e41f13b60c62.html
广西移动电视,webview://https://tv.gxtv.cn/channel/channelivePlay_78dbfd44e6b74ab687204d2d8113cbf5.html
北海新闻综合,webview://http://www.bhtv.cc/index?path=live
梧州,webview://https://www.wzrtv.cn/dist/index.html#/live
